Overall W-L%, Home W-L%, Away W-L%
.414,.457,.370

Opponent, W-L%
ARI,.500
ATL,.571
CHC,.421
CHW,.667
CLE,.333
COL,.333
DET,.500
KCR,.500
LAD,.857
MIA,.286
MIL,.316
MIN,.667
NYM,.500
PHI,.429
PIT,.263
SDP,.429
SFG,.667
STL,.368
WSN,.143

gm#, date, location, opp, w/l, win, win ref, loss, loss ref
121,2018-08-15,home,CLE,L,Dan Otero,/players/o/oteroda01.shtml,Cody Reed,/players/r/reedco01.shtml
122,2018-08-17,home,SFG,W,David Hernandez,/players/h/hernada01.shtml,Ray Black,/players/b/blackra01.shtml
123,2018-08-18,home,SFG,W,Matt Harvey,/players/h/harvema01.shtml,Madison Bumgarner,/players/b/bumgama01.shtml
124,2018-08-19,home,SFG,W,Luis Castillo,/players/c/castilu02.shtml,Andrew Suarez,/players/s/suarean01.shtml
125,2018-08-20,away,MIL,L,Chase Anderson,/players/a/anderch01.shtml,Homer Bailey,/players/b/baileho02.shtml
126,2018-08-21,away,MIL,W,Raisel Iglesias,/players/i/iglesra01.shtml,Dan Jennings,/players/j/jennida01.shtml
127,2018-08-22,away,MIL,L,Freddy Peralta,/players/p/peralfr01.shtml,Robert Stephenson,/players/s/stephro01.shtml
128,2018-08-23,away,CHC,L,Cole Hamels,/players/h/hamelco01.shtml,Anthony DeSclafani,/players/d/desclan01.shtml
129,2018-08-24,away,CHC,L,Jesse Chavez,/players/c/chaveje01.shtml,Raisel Iglesias,/players/i/iglesra01.shtml
130,2018-08-25,away,CHC,L,Jose Quintana,/players/q/quintjo01.shtml,Luis Castillo,/players/c/castilu02.shtml
131,2018-08-26,away,CHC,L,Kyle Hendricks,/players/h/hendrky01.shtml,Homer Bailey,/players/b/baileho02.shtml
132,2018-08-28,home,MIL,W,Anthony DeSclafani,/players/d/desclan01.shtml,Junior Guerra,/players/g/guerrju02.shtml
133,2018-08-29,home,MIL,L,Jeremy Jeffress,/players/j/jeffrje01.shtml,Raisel Iglesias,/players/i/iglesra01.shtml
134,2018-08-30,home,MIL,L,Joakim Soria,/players/s/soriajo01.shtml,Austin Brice,/players/b/briceau01.shtml
135,2018-08-31,away,STL,L,Austin Gomber,/players/g/gombeau01.shtml,Homer Bailey,/players/b/baileho02.shtml
136,2018-09-01,away,STL,W,Luis Castillo,/players/c/castilu02.shtml,Daniel Ponce de Leon,/players/p/ponceda01.shtml
137,2018-09-02,away,STL,W,Michael Lorenzen,/players/l/lorenmi01.shtml,Bud Norris,/players/n/norribu01.shtml
138,2018-09-03,away,PIT,L,Trevor Williams,/players/w/willitr01.shtml,Matt Harvey,/players/h/harvema01.shtml
139,2018-09-04,away,PIT,L,Joe Musgrove,/players/m/musgrjo01.shtml,Cody Reed,/players/r/reedco01.shtml
140,2018-09-05,away,PIT,L,Jameson Taillon,/players/t/taillja01.shtml,Homer Bailey,/players/b/baileho02.shtml
141,2018-09-06,home,SDP,L,Jose Castillo,/players/c/castijo03.shtml,Luis Castillo,/players/c/castilu02.shtml
142,2018-09-07,home,SDP,W,Michael Lorenzen,/players/l/lorenmi01.shtml,Matt Strahm,/players/s/strahma01.shtml
143,2018-09-08,home,SDP,W,Matt Harvey,/players/h/harvema01.shtml,Robbie Erlin,/players/e/erlinro01.shtml
144,2018-09-09,home,SDP,L,Craig Stammen,/players/s/stammcr01.shtml,Raisel Iglesias,/players/i/iglesra01.shtml
145,2018-09-10,home,LAD,W,Jared Hughes,/players/h/hugheja02.shtml,Alex Wood,/players/w/woodal02.shtml
146,2018-09-11,home,LAD,W,Luis Castillo,/players/c/castilu02.shtml,Hyun-Jin Ryu,/players/r/ryuhy01.shtml
147,2018-09-12,home,LAD,L,Caleb Ferguson,/players/f/ferguca01.shtml,Anthony DeSclafani,/players/d/desclan01.shtml
148,2018-09-14,away,CHC,L,Dillon Maples,/players/m/mapledi01.shtml,David Hernandez,/players/h/hernada01.shtml
149,2018-09-15,away,CHC,L,Jon Lester,/players/l/lestejo01.shtml,Sal Romano,/players/r/romansa01.shtml
150,2018-09-16,away,CHC,W,Luis Castillo,/players/c/castilu02.shtml,Jose Quintana,/players/q/quintjo01.shtml
151,2018-09-17,away,MIL,L,Wade Miley,/players/m/mileywa01.shtml,Anthony DeSclafani,/players/d/desclan01.shtml
152,2018-09-18,away,MIL,W,Sal Romano,/players/r/romansa01.shtml,Chase Anderson,/players/a/anderch01.shtml
153,2018-09-19,away,MIL,L,Gio Gonzalez,/players/g/gonzagi01.shtml,Matt Harvey,/players/h/harvema01.shtml
154,2018-09-20,away,MIA,W,Cody Reed,/players/r/reedco01.shtml,Jeff Brigham,/players/b/brighje01.shtml
155,2018-09-21,away,MIA,L,Kyle Barraclough,/players/b/barraky01.shtml,David Hernandez,/players/h/hernada01.shtml
156,2018-09-22,away,MIA,L,Jose Urena,/players/u/urenajo01.shtml,Anthony DeSclafani,/players/d/desclan01.shtml
157,2018-09-23,away,MIA,L,Trevor Richards,/players/r/richatr01.shtml,Michael Lorenzen,/players/l/lorenmi01.shtml
158,2018-09-25,home,KCR,L,Kevin McCarthy,/players/m/mccarke01.shtml,Raisel Iglesias,/players/i/iglesra01.shtml
159,2018-09-26,home,KCR,L,Heath Fillmyer,/players/f/fillmhe01.shtml,Cody Reed,/players/r/reedco01.shtml
160,2018-09-28,home,PIT,L,Steven Brault,/players/b/braulst01.shtml,Anthony DeSclafani,/players/d/desclan01.shtml
161,2018-09-29,home,PIT,W,Michael Lorenzen,/players/l/lorenmi01.shtml,Jameson Taillon,/players/t/taillja01.shtml
162,2018-09-30,home,PIT,L,Michael Feliz,/players/f/felizmi01.shtml,Jackson Stephens,/players/s/stephja01.shtml
